"user_id","status_id","created_at","screen_name","text","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","lang","profile_url"
"xx872403805148553216","xx1144156782043865089","2019-06-27 08:13:28","SunaVarol_","@ibrahimgulMHP Sayın Cumhurbaşkanımıza hakaretin bedelini ödemeniz lazım:) https://t.co/6qr1pRueuL",118,,,"",FALSE,TRUE,0,360,,,"","tr",""
"xx872403805148553216","xx1144156403281477632","2019-06-27 08:11:58","SunaVarol_","Alman Otomobil devi Volkswagen'ın 3 aylık cirosu ne kadar biliyor musunuz?
67.240.000.000 $

Türkiye'nin 3 aylık ihracatı ne kadar biliyor musunuz?
44.567.000.000 $

82 milyon nüfuslu ülkemizin ihracatı, 1 Alman otomobil şirketinin cirosunun yanından bile geçmiyor...

#Perşembe",278,,,"",FALSE,FALSE,1036,269,,,"Perşembe","tr",""
"xx872403805148553216","xx1144008219850706946","2019-06-26 22:23:08","SunaVarol_","Olmadı be kızım yapamadım
 özür dilerim 
Nereye başvurduysam olmadı 
Çok uğraştım gücüm kalmadı
Herkes kapıyı yüzüme kapattı
Kızmazsın bana dimi
Kırılma darılma bana
İnşaallah mevlam güç kuvvet verir sana da kalkarsın ayağa... https://t.co/8ntZQL3Qit",140,,,"",FALSE,TRUE,0,9102,,,"","tr",""
"xx872403805148553216","xx1144002184721256448","2019-06-26 21:59:10","SunaVarol_","@BurhanKuzu Kusura bakmayın ama Türkiye Cumhuriyeti sizin deney fareniz değildir. Dünyada hiçbir demokratik ülkede örneği olmayan bu ucube tek adam rejimiyle Vatanımızı derin bir çıkmaza soktunuz.",140,,,"",FALSE,TRUE,0,43,,,"","tr",""
"xx872403805148553216","xx1143996664320909312","2019-06-26 21:37:13","SunaVarol_","Şu an bile nerdeyse 3 yılımız cezaevinde geçti.  Kaçıncı görüşümüz oldu artık saymiyoruz. Pardon denildigi zaman çok geç olmamasını umut ediyoruz.. artık askeri öğrencilere de beraat verildiğine göre ses çıkartmaktan korkmasıniz diye düşünüyoruz..",140,,,"",FALSE,TRUE,0,759,,,"","tr",""
"xx872403805148553216","xx1143995841406889985","2019-06-26 21:33:57","SunaVarol_","Ekrem İmamoğlu'nun kazanmasından daha önemlisi, çocuk tecavüzcüsü vakıfların kaybetmesiydi.

Çok şükür.

#TürkiyeninNabzı",140,,,"",FALSE,TRUE,0,197,,,"","tr",""
"xx872403805148553216","xx1143995703129038848","2019-06-26 21:33:24","SunaVarol_","Süleyman Demirel: Tencerenin deviremeyeceği hükümet yoktur.",59,,,"",FALSE,FALSE,853,88,,,"","tr",""
"xx872403805148553216","xx1143993617419079681","2019-06-26 21:25:07","SunaVarol_","O poşeti 25 kuruş yapmayacaktınız<U+0001F60A>",34,,,"",FALSE,FALSE,518,29,,,"","tr",""
"xx872403805148553216","xx1143990850621333504","2019-06-26 21:14:07","SunaVarol_","Ekrem İmamoğlu: 23 Haziran'da daha fazla oy farkı bekliyordum.

Öldüreceksin adamları Başkan...<U+0001F60A>",96,,,"",FALSE,FALSE,812,44,,,"","tr",""
"xx872403805148553216","xx1143989964029300736","2019-06-26 21:10:36","SunaVarol_","65 yaşını geçen öğretmenlerin, 20 kişilik sınıfı idare etmesine izin verilmiyorsa; 65 yaşını aşan siyasetçilerin, milyonlarca insanı idare etmesine niye izin veriliyor?",168,,,"",FALSE,FALSE,5846,944,,,"","tr",""
"xx872403805148553216","xx1143983973917327360","2019-06-26 20:46:48","SunaVarol_","Soy isimden hangi partiye oy verdiğini biliyor 
Tipinden CHP'li olduğunu anlıyor
Taktiği kravata bakıp, Yunan ajanı diyebiliyor amaaaa...
Osman Öcalan'ın kırmızı bültenle aradığını bilmiyorlarmış!!

#TürkiyeninNabzı",140,,,"",FALSE,TRUE,0,1766,,,"","tr",""
"xx872403805148553216","xx1143982567521050624","2019-06-26 20:41:12","SunaVarol_","Çevreye verdiği rahatsızlıktan dolayı ben özür dilerim.

Kafa bu

yapacak bir şey yok

#TürkiyeninNabzı https://t.co/0jH5TEsFnr",140,,,"",FALSE,TRUE,0,65,,,"TürkiyeninNabzı","tr",""
"xx872403805148553216","xx1143979856243412993","2019-06-26 20:30:26","SunaVarol_","Yabancısı olduğun, dilini bilmediğin, sokaklarında kaybolurcasına dolaşmak istediğin bir yerde, oturduğun salaş bir meyhanede çalan müziklerle sarhoş olup haykırmak istersin bazen..",140,,,"",FALSE,TRUE,0,17,,,"","tr",""
"xx872403805148553216","xx1143979758247718912","2019-06-26 20:30:03","SunaVarol_","Valilik izni ve hesap no.
Az çok demeden yardımcı olalım lütfen <U+0001F64F> https://t.co/K1fi80wwj1",107,,,"",FALSE,TRUE,0,121,,,"","tr",""
"xx872403805148553216","xx1143979721232924673","2019-06-26 20:29:54","SunaVarol_","ACİL <U+0001F4E2>

HATİCE ÇINAR'ın
sağlığına kavuşması için desteğinize ihtiyacı var Hindistan'daki kök hücre naklinin 2.seansına gidebilmesi için
8 bin 500TL eksikleri kaldı
Hesap valilik onaylı
Az çok demeden yardımcı olalım<U+0001F64F>

Iban:TR24000100025667 9268785001
Ziraat Bankası
Hatice çınar https://t.co/Gvvf2oAYSU",140,,,"",FALSE,TRUE,0,452,,,"","tr",""
"xx872403805148553216","xx1143974083542933504","2019-06-26 20:07:30","SunaVarol_","Şaka gibisiniz Cemal bey,
@arzuerdemDB Hanım, Bahçeli adına #EYT ailesine söz verdi, sonra kapı dışarı ettiniz, argümanlarınız da hep çirkindi. Şimdi ne oldu da aynı yalan dolan mekanizmasına geri dönüp mağdurların hakları üzerinden oyun oynuyorsunuz? Vazgeçin, gerçeği söyleyin. https://t.co/jfLP0xSB7l",140,,,"",FALSE,TRUE,0,172,,,"EYT","tr",""
"xx872403805148553216","xx1143955407255138306","2019-06-26 18:53:17","SunaVarol_","Referandum gecesi ortalıkta görünmeyen, oylara sahip çıkmayan Kemal Kılıçdaroğlu'nu istifaya davet etmek Hakkımız;

Ekrem İmamoğlu gibi bir adayı , İstanbul'a belediye başkanı seçtirirken çok stratejik hareketlerle destek olan Kemal Kılıçdaroğlu'na teşekkür etmek Borcumuzdur...",278,,,"",FALSE,FALSE,791,64,,,"","tr",""
"xx872403805148553216","xx1143954169461710848","2019-06-26 18:48:22","SunaVarol_","Geri verin lan erzakları <U+0001F605>
 https://t.co/KYsICZJWur",68,,,"",FALSE,TRUE,0,347,,,"","tr",""
"xx872403805148553216","xx1143950520597590016","2019-06-26 18:33:52","SunaVarol_","<U+0001F539>Fetö bizi kandırdı
<U+0001F539>PKK bizi kandırdı
<U+0001F539>ABD bizi kandırdı
<U+0001F539>Rusya bizi kandırdı
<U+0001F539>İran bizi kandırdı
<U+0001F538>AB bizi kandırdı
<U+0001F538>Obama bizi kandırdı
<U+0001F538>Barzani bizi kandırdı
<U+0001F538>MHP bizi kandırdı
<U+0001F538>Öcalan bizi kandırdı

Erdoğan: ""Siyasi hayatım boyunca ne aldanan oldum ne aldatan""",264,,,"",FALSE,FALSE,913,221,,,"","tr",""
"xx872403805148553216","xx1143948656762134528","2019-06-26 18:26:27","SunaVarol_","""Mansur Yavaş kazanırsa su faturalarını PKK militanları getirecek"" diyenler online mı? 

Abdullah Öcalan'ın mektubunu AA verdi
Osman Öcalan'ın röportajını TRT verdi
Erdoğan ""benim haberim yok"" diyor
Bahçeli  oraya buraya mitil atıyor
Süleyman Soylu'nun ise dünyadan haberi yok...",279,,,"",FALSE,FALSE,2109,570,,,"","tr",""
"xx872403805148553216","xx1143945625026719744","2019-06-26 18:14:25","SunaVarol_","Süleyman Soylu, Ekrem İmamoğlu'nun ailesini takip edeceğine, Kırmızı Bültenle aranan teröristin TRT'de konuşturulmasını sağladığı için özür dilesin.
Hatta daha güzeli var;
Süleyman Soylu İSTİFA ETSİN...",202,,,"",FALSE,FALSE,8183,1504,,,"","tr",""
"xx872403805148553216","xx1143944413250539520","2019-06-26 18:09:36","SunaVarol_","Erdoğan Terörist Abdullah Öcalan'ın kardeşi Terörist Osman Öcalan'ın İçişleri Bakanlığı'nca kımızı bültenle arandığını bilmiyormuş
Süleyman Soylu bilmiyormuş
Mit bilmiyormuş
Emniyet bilmiyormuş
TRT bilmiyormuş
Komşum Ayşe Teyze'ye sordum
Belki inanmazsınız,
O da bilmiyormuş... https://t.co/vnpW5Bl2ac",277,,,"",FALSE,FALSE,3716,1196,,,"","tr",""
"xx872403805148553216","xx1143942837416972289","2019-06-26 18:03:20","SunaVarol_","Ülkenin koskoca Cumhurbaşkanı Ülkeyi yönetiyor ama kimin kırmızı bültenle arandığını bilmiyor <U+0001F607><U+0001F607><U+0001F607> https://t.co/O76nh2tMUY",138,,,"",FALSE,TRUE,0,1060,,,"","tr",""
"xx872403805148553216","xx1143942081771126786","2019-06-26 18:00:20","SunaVarol_","ABD'nin süper zenginleri,kendilerine EK VERGİ getirilmesinin ülkedeki eşitsizlik, sağlık sorunlarının aşılmasına katkı sunacağını belirterek 2020'nin başkan adaylarına çağrıda bulundu

Bizimkiler de zenginlerin vergi borcunu silip öğrencinin sırtına yüklüyor

#KykBorclarıSilinsin",280,,,"",FALSE,FALSE,416,106,,,"KykBorclarıSilinsin","tr",""
"xx872403805148553216","xx1143897926592106496","2019-06-26 15:04:52","SunaVarol_","Bahçeli'nin Teröristbaşı  Abdullah Öcalan'ın mektubuna verdiği desteği başka bir lider ya da parti verseydi şimdi adı Teröriste çıkmıştı. https://t.co/X7SUlgg0N9",137,,,"",TRUE,FALSE,324,57,,,"","tr",""
"xx872403805148553216","xx1143885857553674240","2019-06-26 14:16:55","SunaVarol_","Yapılan her türlü saldırılar,
Açılan hukuksuz davalar, il başkanımız Sayın Canan Kaftancıoğlu' nun başarısından dolayıdır..!
Bu başarı hem 31 Martta hem de 23 Haziran' da beklemedikleri sonucu verdi!!!
Kısacası, yapılanların tek izahı;
Bir avuç insan hariç,
#KazandıkDaOndan https://t.co/yPhlq5q8qY",140,,,"",FALSE,TRUE,0,201,,,"","tr",""
"xx872403805148553216","xx1143885461791731712","2019-06-26 14:15:21","SunaVarol_","Yıllardır tutuklu olan, ""terörist"" damgası yiyen Kara Harp Okulu öğrencisi 108 askeri öğrenciye beraat verildi!

Masum olmalarına rağmen onları yıllarca zindana atanlar PARDON demiş oldu!

Temennimiz diğer masum öğrenciler ve askerler için de benzer kararların verilmesi.",140,,,"",FALSE,TRUE,0,1815,,,"","tr",""
"xx872403805148553216","xx1143876301310160899","2019-06-26 13:38:57","SunaVarol_","Değerli İzmirliler,
Seçildiğimiz günden bu yana faytonların kaldırılmasıyla ilgili yasal ve teknik süreçleri yürüttük. Bu süreç tamamlandı, İzmir’de fayton dönemi kapandı. Hayvan haklarını gözetmek, temel önceliklerinden biri olmaya devam edecek. #İzmirdeFaytonDönemiKapandı https://t.co/YKPBTzPhKp",140,,,"",FALSE,TRUE,0,16690,,,"","tr",""
"xx872403805148553216","xx1143864207978295296","2019-06-26 12:50:53","SunaVarol_","Seçilmiş belediye başkanının kendi yöneticilerini atama yetkisini belediye meclisine veren değişiklik yapıldı.

Mansur Yavaş'ın
Ekrem İmamoğlu'nun yetkileri kısıtlandı.

Bu değişikliği tekrar düzeltmek için yeni bir Cumhurbaşkanına ihtiyaç olacak.

O kadar...",259,,,"",FALSE,FALSE,8216,1675,,,"","tr",""
"xx872403805148553216","xx1143862381405016064","2019-06-26 12:43:38","SunaVarol_","İnşallah...<U+0001F602><U+0001F602><U+0001F602> https://t.co/6EamEf0Zp3",14,,,"",TRUE,FALSE,105,11,,,"","tr",""
"xx872403805148553216","xx1143860950556037120","2019-06-26 12:37:57","SunaVarol_","Arkadaşlar rica etsem sosyal medyanızda paylasabilirmisiniz Azra Özdemir 16yasında 14 gündür kayıp eşimin abisinin kızı birlikten kuvvetli doğar(Bir arkadaşımızın ricası) https://t.co/8Fg79FOWMN",140,,,"",FALSE,TRUE,0,7860,,,"","tr",""
"xx872403805148553216","xx1143860494165405696","2019-06-26 12:36:08","SunaVarol_","Okçular Vakfı kapatılıyor.

Her Şey Çok Güzel Oluyor...",55,,,"",FALSE,FALSE,6931,546,,,"","tr",""
"xx872403805148553216","xx1143860040127807489","2019-06-26 12:34:20","SunaVarol_","Ayşe Öğretmen'e beraat verildi.
Kara Harp Okulu Davası’nda 108 askeri öğrenciye beraat verildi.

Hava değişiyor.
İnsanlar umut istiyor.
Yeni bir başlangıç istiyor.

Tehdit eden değil, umut veren kazanır...",205,,,"",FALSE,FALSE,831,111,,,"","tr",""
"xx872403805148553216","xx1143851640799109122","2019-06-26 12:00:57","SunaVarol_","İstanbul Büyükşehir Belediye Başkanlığı Devir Teslim Töreni <U+0001F60A> https://t.co/d4ZlS7JVFC",61,,,"",FALSE,FALSE,3777,630,,,"","tr",""
"xx872403805148553216","xx1143847203875672064","2019-06-26 11:43:19","SunaVarol_","Kara Harp Okulu Davası’nda 108 askeri öğrenciye beraat verildi.

Adalet yavaş yavaş kendine gelmeye başladı.

Şimdi sıra tüm haklarının iade edilmesinde.

Çok büyük geçmiş olsun...",180,,,"",FALSE,FALSE,1038,127,,,"","tr",""
"xx872403805148553216","xx1143843534371295232","2019-06-26 11:28:44","SunaVarol_","""Caminin karşısında içkili kutlama yaptılar"" diyenlerin twitter hesaplarını inceleyin;
2 kıza tecavüz edip serbest bırakılan imam ile ilgili
Camide Suriyeli kadınla basılan imam ile ilgli
Antep'te yurtta tecavüz edilen 9 yaşındaki çocukla ilgili hiç bir şey göremezsiniz...",273,,,"",FALSE,FALSE,4050,882,,,"","tr",""
"xx872403805148553216","xx1143833989771190273","2019-06-26 10:50:49","SunaVarol_","Berat Albayrak: Acı bir reçete varsa bunu hep beraber üstleneceğiz

Saraylar size;Kuyruklar millete
Uçaklar size;Zamlı faturalar millete
Makam araçları size;Metrobüs kuyrukları millete
Çift dikiş maaş size;Mezarda emeklilik millete

Yemeği kim yediyse hesabı da o ödesin
#Çarşamba",280,,,"",FALSE,FALSE,1097,260,,,"Çarşamba","tr",""
"xx872403805148553216","xx1143833065199828992","2019-06-26 10:47:08","SunaVarol_","ACİL KAN İHTİYACI <U+0001F4E2>

Lösemi tedavisi gören
2.5 yaşındaki Nehir Kakız için,
0 RH + POZİTİF Trombosit
KAN Lazım.
ANKARA Dikimevi Serpil Akdağ Kan Merkezi.
iletişim:0536 282 30 71",140,,,"",FALSE,TRUE,0,801,,,"","tr",""
"xx872403805148553216","xx1143830149902639104","2019-06-26 10:35:33","SunaVarol_","Dolar 7.23 den 5.75 lere kadar düştü.
Yaklaşık %23 değer kaybetti.
""Dolar arttı"" diye;
Doğalgaza %103
Elektriğe %97
Benzine, motorine %43
Suya %25 zam yaptılar.
""Dolar fırsatçısı"" diye esnafa saldıranlar bu zamları geri aldılar mı?
Hayır
Fırsatçılığın alasını yaptılar...",271,,,"",FALSE,FALSE,1851,457,,,"","tr",""
"xx872403805148553216","xx1143623868264796160","2019-06-25 20:55:52","SunaVarol_","TÜRKİYE'DE ANNESİ İLE CEZAEVİNDE KALAN EN KÜÇÜK BEBEK FOTOĞRAFDA GÖRDÜĞÜNÜZ SAFİYE!

Safiye bebek daha doğmadan annesi tutuklandı. Doğdu hala Tutsak,
30 GÜNDÜR CEZAEVİNDE. Bu insanların da çığlığını duyun artık! yazıktır. Bu güzel Cumhuriyete yakışmıyor! https://t.co/qzjPvb0XgD",140,,,"",FALSE,TRUE,0,6059,,,"","tr",""
"xx872403805148553216","xx1143623746474741760","2019-06-25 20:55:23","SunaVarol_","Bu küçük bebeğin ismi Safiye, daha 30 günlük ve şuan annesi ile birlikte ceza evinde. Daha minnacık bir bebeğin yeri orası olmamalı, olamaz! Lütfen RT yapın da yetkililer sesimizi duysun. #SafiyeBebekÖzgürOlsun https://t.co/vsXVZqsMok",140,,,"",FALSE,TRUE,0,5083,,,"","tr",""
"xx872403805148553216","xx1143609766842789888","2019-06-25 19:59:50","SunaVarol_","KYK borçları sorununu çözün
KHK problemlerini çözün
EYT sorununu çözün
Sözleşmeli Öğretmen sorununu çözün
Çekden dolayı hapis yatan esnafın sorununu çözün
Atanamayan öğretmen sorunu çözün
Nafaka sorununu çözün
Cezaevi yapmayı bırakın fabrika açın,
İşsizlik sorununu kökünden çözün",280,,,"",FALSE,FALSE,1267,291,,,"","tr",""
"xx872403805148553216","xx1143607706349002752","2019-06-25 19:51:39","SunaVarol_","Oy farkı niye 13.000 den 806.000 e çıktı?

Ekrem İmamoğlu;
31 Mart'ta Millet İttifakı'nın adayıydı,
23 Haziran'da tüm Türkiye'nin adayı oldu...",143,,,"",FALSE,FALSE,1503,147,,,"","tr",""
"xx872403805148553216","xx1143599980835328000","2019-06-25 19:20:57","SunaVarol_","Melih Gökçek jipi ver...",24,,,"",FALSE,FALSE,1429,169,,,"","tr",""
"xx872403805148553216","xx1143598308507754496","2019-06-25 19:14:18","SunaVarol_","Mansur Yavaş: Halen depolarda çok sayıda ithal ağaç var.İbret olsun diye uygun yerlere dikeceğiz. Bunların bir kısmı ithal diye alınıp yerli olarak satılmış. Hepsinin tespitini yapıyoruz.

1 tanesini de Melih Gökçek'in evinin önüne dikin!
""Fiyatı 32000 <U+20BA>"" yazın.
İbret olsun...",277,,,"",FALSE,FALSE,9740,1626,,,"","tr",""
"xx872403805148553216","xx1143597238385618944","2019-06-25 19:10:03","SunaVarol_","-Binlerce Bankamatik memuru tespit edilmiş
-Halk Ekmek müdürü 45.000 lira maaş almış
-İSPARK çalışanının 11.000 lira maaş almış
-Tanesi 32.000 <U+20BA>'ye 1000 ağaç alınmış

Yandaşlar: Kutlamalarda içki içtiler
Bu kadar haksızlığa, hukuksuzluğa bakınca içmeyenler bile içmeye başlar...",278,,,"",FALSE,FALSE,6640,1537,,,"","tr",""
"xx872403805148553216","xx1143593484038922241","2019-06-25 18:55:08","SunaVarol_","Meral Akşener: ""Ak Parti için o mahur beste çalıyor.
Winter is coming.""

Süper...<U+0001F60A> https://t.co/4oYQb3I8KI",82,,,"",FALSE,FALSE,3296,726,,,"","tr",""
"xx872403805148553216","xx1143590891015286784","2019-06-25 18:44:49","SunaVarol_","Ekrem İmamoğlu'nun toplam mal varlığı: 4 milyon 682 bin <U+20BA>
Dilek İmamoğlu'nun toplam   mal varlığı: 2 milyon 915 bin <U+20BA>

Olarak açıklandı.

Aynı açıklamayı Binali Yıldırım da yapabilir mi?
Sanmıyorum...",200,,,"",FALSE,FALSE,3787,609,,,"","tr",""
"xx872403805148553216","xx1143577331950186496","2019-06-25 17:50:57","SunaVarol_","Ömer Çelik'ten Osman Öcalan açıklaması:Örgüt içindeki kirli ilişkiler ve benzeri konularla ilgili olarak bahsettiğiniz şahıs TRT Kürdi'nin muhabirine beyanat vermek istemiştir. TRT Kürdi burada kirli ilişkilerin ortaya çıkmasına imkan veren bir yayın yapmıştır

Sıvama kısmı tamam",280,,,"",FALSE,FALSE,786,117,,,"","tr",""
"xx872403805148553216","xx1143562690968739840","2019-06-25 16:52:46","SunaVarol_","Üniversite mezunları 18000 <U+20BA> lik kredi borcunu yapılandırınca 25.500 <U+20BA> oluyor;

Mehmet Cengizler 425 milyon liralık vergi borcunu yapılandırıyor ve 0 ( sıfır) <U+20BA> oluyor...

#KYKBorcuBelimiziBüktü",194,,,"",FALSE,FALSE,12202,3001,,,"KYKBorcuBelimiziBüktü","tr",""
"xx872403805148553216","xx1143552210392846337","2019-06-25 16:11:07","SunaVarol_","Istanbul halkı haksızlığı
tartışılmaz biçimde düzeltti. Türkiye nefes aldı.
Şimdi diğer haksızlıkları konuşmanın vaktidir.
Adaylığına onay verilip
seçim kazanınca mazbatası verilmeyenleri,
hakkında yasal engel yokken keyfi kararla işinden edilmiş KHK’lıları,
haksız tutukluları..",140,,,"",FALSE,TRUE,0,1810,,,"","tr",""
"xx872403805148553216","xx1143547482858803202","2019-06-25 15:52:20","SunaVarol_","Keşke, 2.500.000 mühürsüz pusuladaki oyun son dakikada ""geçerli"" sayıldığı referandum seçimleri de yenilense...",111,,,"",FALSE,FALSE,877,112,,,"","tr",""
"xx872403805148553216","xx1143543682165084161","2019-06-25 15:37:14","SunaVarol_","Yerine, yani İBB Makam odasına gidiyor <U+0001F1F9><U+0001F1F7><U+2764><U+FE0F> https://t.co/BJwkZ4DhRy",82,,,"",FALSE,TRUE,0,120,,,"","tr",""
"xx872403805148553216","xx1143540073268252673","2019-06-25 15:22:54","SunaVarol_",":) https://t.co/iRejIxRgiC",43,,,"",FALSE,TRUE,0,22130,,,"","und",""
"xx872403805148553216","xx1143538228915404800","2019-06-25 15:15:34","SunaVarol_","9.7 milyon öğrencinin 33 milyar <U+20BA> KYK Kredi Borcu Var!
Ziraat Bankası Demirören'e 675 milyon $ buldu.
Hükümet cep telefonu şirketlerinin 5 milyar <U+20BA>,
Yandaş şirketlerin 8.25 milyar <U+20BA> borcunu sildi
Mültecilere 245 milyar <U+20BA> harcandı
Öğrenciye mi para yok?

#KYKBorcuBelimiziBüktü",276,,,"",FALSE,FALSE,8089,2388,,,"KYKBorcuBelimiziBüktü","tr",""
"xx872403805148553216","xx1143532269191254019","2019-06-25 14:51:53","SunaVarol_","Ahmet Hakan ""asla ve kat'a binmem"" dediği Erdoğan'ın uçağına binip Japonya'ya gidecek.

Sıkıntı yok.

Dönüşte de ""Uçak Erdoğan'ın değil, milletin uçağıydı"" der...

Erdoğan da aynısını diyor...<U+0001F60A>",193,,,"",FALSE,FALSE,3168,401,,,"","tr",""
"xx872403805148553216","xx1143530639401996290","2019-06-25 14:45:24","SunaVarol_","""Madem ekonomik kriz var;
Bu kadar insan AVM'lerde ne yapıyor,
Bu kadar arabaya kim biniyor?
Bu kadar evi kim alıyor?""
diye soracağına;

""Madem ekonomik kriz yok;
Bu kadar insan niye çöpten yemek topluyor?
Bu kadar insan niye kendini yakıyor?""
Diye sorsan daha iyi olmaz mı...",276,,,"",FALSE,FALSE,834,131,,,"","tr",""
"xx872403805148553216","xx1143527468386705408","2019-06-25 14:32:48","SunaVarol_","Motorine 23 kuruş zam
Şekere %16 zam
Çaya %15 zam

15+16+23=54

Ekrem İmamoğlu da %54 ile seçildi.

İyice paranoyak mı olduk ne...<U+0001F60A>",131,,,"",FALSE,FALSE,2730,326,,,"","tr",""
"xx872403805148553216","xx1143518633189969920","2019-06-25 13:57:42","SunaVarol_","Son 24 saatte;
En çok RT alan 5.
En çok beğeni alan 4. Twit olmuş.
1.230.000 kez görüntülenmiş.

Kendisinin bu kadar sevildiğini bilmiyordum.
Teşekkürler Sayın Süleyman Soylu.<U+0001F60A> https://t.co/bqwVUTpYdA",176,,,"",TRUE,FALSE,466,68,,,"","tr",""
"xx872403805148553216","xx1143517079988867072","2019-06-25 13:51:32","SunaVarol_","Sorsan ikiside Galatasaray ama;
İlk maçta fark 13.000
İkinci maçta fark 806.000 https://t.co/X6bseZpd5o",79,,,"",FALSE,FALSE,524,57,,,"","tr",""
"xx872403805148553216","xx1143514803400577025","2019-06-25 13:42:29","SunaVarol_","-Göklerden gelen bir karar vardı
-Katar'dan gelen 15 milyar dolar vardı
-Arap Ülkeleri'nden gelen 150 milyar dolar vardı
-Daha geçenlerde övündüğünüz ""Varlık Kuyurukları"" vardı
-Burnunuzdan kıl aldırmayan kibriniz,
-""Haddinizi bildiririz"" diye attığınız naralar vardı.

Ne oldu..?",280,,,"",FALSE,FALSE,1495,255,,,"","tr",""
"xx872403805148553216","xx1143507961651687426","2019-06-25 13:15:18","SunaVarol_","Bir daha çıksana piyasa.
Bir şey diyeceğiz<U+0001F60E><U+0001F60E><U+0001F602><U+0001F602>O<U+FE0F>O<U+FE0F><U+0001F609> https://t.co/vJBtmhd1tQ",93,,,"",FALSE,TRUE,0,408,,,"","tr",""
"xx872403805148553216","xx1143506517527842816","2019-06-25 13:09:33","SunaVarol_","Her gün 13.800 kişinin çalıştığı yeni bir fabrika açsalar 180 gün sonra 2.500.000 kişiye iş bulabilirler.

17 yıl boyunca 10.000 kişinin değil, 1000 kişinin çalıştığı kaç fabrika açtılar?
0 (sıfır)

Hadi hayırlı tıraşlar...",223,,,"",FALSE,FALSE,1143,231,,,"","tr",""
"xx872403805148553216","xx1143504605373972481","2019-06-25 13:01:57","SunaVarol_","Demek ki neymiş?
""Kaybedecekleri seçime"" girerlermiş
""Havuz medyası"" hikayeymiş
""Herkesin alternatifi"" bulunurmuş
""Kesin bir bildiği"" yokmuş

Halk isterse;
Her Şey Çok Güzel olurmuş...",184,,,"",FALSE,FALSE,961,140,,,"","tr",""
"xx872403805148553216","xx1143484125342343169","2019-06-25 11:40:35","SunaVarol_","Erdoğan:Lafla kucaklama olmaz. İcraatla olur...Bizim dünyamızda ayrımcılık, ötekileştireme, insanları küçümseme anlayışına asla yer yoktur

Azgın Azınlık
İsrail Dölü
Teröristler
Zillet İttifakı
Kandil destekçileri
Afedersiniz Alevi
Afedersiniz Ermeni
Sisi

Twite bu kadar sığdı<U+0001F60A>",278,,,"",FALSE,FALSE,3331,709,,,"","tr",""
"xx872403805148553216","xx1143478155224596480","2019-06-25 11:16:51","SunaVarol_","İşte bunlar hep dış güçlerin oyunu... https://t.co/sRzGhm2RkB",37,"xx1143476224645222400","xx872403805148553216","SunaVarol_",FALSE,FALSE,633,212,,,"","tr",""
"xx872403805148553216","xx1143476224645222400","2019-06-25 11:09:11","SunaVarol_","5553 sayılı kanuna göre
Yerli tohum yasak
Kullanana para cezası var
Tekrar kullanana hapis cezası var
Yerli tohuma yasak, İsrail tohumuna teşvik var... https://t.co/Qoq4KfpBZO",151,,,"",TRUE,FALSE,798,274,,,"","tr",""
"xx872403805148553216","xx1143470615510360066","2019-06-25 10:46:54","SunaVarol_","Seçimden önce;
Suya, doğalgaza, ulaşıma indirim

Seçimden sonra;
Motorine 29 kuruş
Çaya %15
Şekere %16 bindirim...",114,,,"",FALSE,FALSE,716,143,,,"","tr",""
"xx872403805148553216","xx1143470084108607489","2019-06-25 10:44:47","SunaVarol_","@GOPBelediyesi 2.5 ay önce neden yeni doğan bebeklere yardım kampanyasına son verdiniz çok merak ediyorum ? 
Her yer boşa para harcanıyor kaldırım taşı kadar bebeklerin değeri yok mu sizin için sayın başkan?  Lütfen cevap bekliyorum ? 
@ekrem_imamoglu Sayın başkanım bu konuya el atın denetleyin",140,,,"",FALSE,TRUE,0,28,,,"","tr",""
"xx872403805148553216","xx1143469663688335360","2019-06-25 10:43:07","SunaVarol_","YAYALIM LÜTFEN...
YALAN
CHP seçim sonuçlarını Çamlıca camisi önünde şampanya patlatarak kutladı !

GERÇEK
AKP İstanbul İl Başkanlığı'nın seçim programında içki içilip göbek atıldı. https://t.co/31FdcZXsVW",140,,,"",FALSE,TRUE,0,3943,,,"","tr",""
"xx872403805148553216","xx1143469389611560960","2019-06-25 10:42:01","SunaVarol_","Helallik isteyen Binali Yıldırım'a 
Niçin hakkınızı helal ediyorsunuz?
Niçin hakkınızı helal etmiyorsunuz?

Yorum ve desteğiniz için teşekkürler...",147,,,"",FALSE,FALSE,452,41,,,"","tr",""
"xx872403805148553216","xx1143468740798898176","2019-06-25 10:39:27","SunaVarol_","2 gün oldu seçim biteli

Ezan sustu mu?
Bayrak indi mi?
Mekke, Medine, Kudüs gitti mi?
İstanbul'a Yunan bayrakları mı asıldı?

Ekonomik krizi
Halkın sorunlarını çözmek yerine
Halka ifira attınız
Zillet dediniz
Terörist dediniz
Ama,
Terörist başının mektubunu'da TRT'de okuttunuz!",140,,,"",FALSE,TRUE,0,546,,,"","tr",""
